sampling,feature_selection,normalization,dim_red,classification,precision_score,recall_score,f1_score,status
oversampling,var_threshold,standard_scaler,pca,tree,0.6309215455191028,0.6335752298016449,0.6322456031375467,Pass
oversampling,var_threshold,standard_scaler,umap,tree,0.6261015209228273,0.6264392839864538,0.6262703569136543,Pass
oversampling,var_threshold,log2_transform,no_dim_reduction,tree,0.6421025008537704,0.638642960812772,0.6403680583914577,Pass
oversampling,var_threshold,log2_transform,pca,tree,0.6304188463079254,0.6291364296081278,0.6297769851114928,Pass
oversampling,var_threshold,log2_transform,umap,tree,0.590903560844553,0.5920174165457185,0.5914599642837225,Pass
oversampling,select_univariate,no_norm,no_dim_reduction,tree,0.6017441192105059,0.5983792936623126,0.600056989400291,Pass
oversampling,select_univariate,no_norm,pca,tree,0.5022144436277396,0.5021891630382196,0.5022018030148265,Pass
oversampling,select_univariate,no_norm,umap,tree,0.4986918871515824,0.4953193033381713,0.4969998738195613,Pass
oversampling,select_univariate,min_max_norm,no_dim_reduction,tree,0.5925611782318513,0.588788098693759,0.590668613094407,Pass
oversampling,select_univariate,min_max_norm,pca,tree,0.5377537574351419,0.5371069182389936,0.5374301432067519,Pass
oversampling,select_univariate,min_max_norm,umap,tree,0.5350048509127538,0.5343855829704885,0.5346950376372379,Pass
oversampling,select_univariate,robust_scaler,no_dim_reduction,tree,0.6017441192105059,0.5983792936623126,0.600056989400291,Pass
oversampling,select_univariate,robust_scaler,pca,tree,0.4058836620516562,0.4011127237542332,0.4034840900812728,Pass
oversampling,select_univariate,robust_scaler,umap,tree,0.4756752629699449,0.47522980164489603,0.47545242796693504,Pass
oversampling,select_univariate,standard_scaler,no_dim_reduction,tree,0.5999217334205184,0.5977503628447024,0.5988340797932826,Pass
oversampling,select_univariate,standard_scaler,pca,tree,0.559040635628156,0.5557087566521529,0.5573697168068676,Pass
oversampling,select_univariate,standard_scaler,umap,tree,0.5072840828739111,0.5058417997097242,0.5065619146766845,Pass
oversampling,select_univariate,log2_transform,no_dim_reduction,tree,0.6029211273038371,0.5996613449443637,0.601286818056618,Pass
oversampling,select_univariate,log2_transform,pca,tree,0.5512503431559521,0.5480043541364296,0.549622556105963,Pass
oversampling,select_univariate,log2_transform,umap,tree,0.5462676656312473,0.5427914852443154,0.5445240276077701,Pass
