sampling,feature_selection,normalization,dim_red,classification,precision_score,recall_score,f1_score,status
oversampling,var_threshold,min_max_norm,no_dim_reduction,nn,0.8866675023811391,0.8788098693759071,0.8827211998440282,Pass
oversampling,var_threshold,min_max_norm,pca,nn,0.8810556265628549,0.873681664247702,0.8773531515417496,Pass
oversampling,var_threshold,min_max_norm,umap,nn,0.4296591571245202,0.4054910498306725,0.41722540745566966,Pass
oversampling,var_threshold,robust_scaler,no_dim_reduction,nn,0.8394003451907214,0.8322085147556846,0.8357889591216642,Pass
oversampling,var_threshold,robust_scaler,pca,nn,0.31450185264307917,0.33650217706821484,0.32513027040191,Pass
oversampling,var_threshold,robust_scaler,umap,nn,0.42500557874257083,0.41924286405418487,0.4221045536803838,Pass
oversampling,var_threshold,standard_scaler,no_dim_reduction,nn,0.8748373202011882,0.8634494436381228,0.869106079750844,Pass
oversampling,var_threshold,standard_scaler,pca,nn,0.8567737187097023,0.8436381228834058,0.8501551848884961,Pass
oversampling,var_threshold,standard_scaler,umap,nn,0.4735707446030874,0.4732583454281568,0.4734144934787368,Pass
oversampling,var_threshold,log2_transform,no_dim_reduction,nn,0.7321342599065808,0.652552007740687,0.690056213310384,Pass
oversampling,var_threshold,log2_transform,pca,nn,0.8573140977705827,0.8436985970004838,0.8504518557695123,Pass
oversampling,var_threshold,log2_transform,umap,nn,0.45997999587888183,0.4401185292694727,0.44983013219852663,Pass
oversampling,select_univariate,no_norm,no_dim_reduction,nn,0.4460127905968504,0.41790033865505566,0.4314991633390528,Pass
oversampling,select_univariate,no_norm,pca,nn,0.3978238819677089,0.383744557329463,0.3906574058135446,Pass
oversampling,select_univariate,no_norm,umap,nn,0.40725426453576885,0.38368408321238506,0.39511797491577705,Pass
oversampling,select_univariate,min_max_norm,no_dim_reduction,nn,0.4250813042000551,0.4149250120948234,0.4199417596392817,Pass
oversampling,select_univariate,min_max_norm,pca,nn,0.4076567246149664,0.3863328495403967,0.39670844348892625,Pass
oversampling,select_univariate,min_max_norm,umap,nn,0.415364760542305,0.39402515723270437,0.40441364906425975,Pass
oversampling,select_univariate,robust_scaler,no_dim_reduction,nn,0.4871211779211536,0.4848572810836962,0.4859865930093817,Pass
oversampling,select_univariate,robust_scaler,pca,nn,0.23379292348016398,0.34034833091436867,0.2771827687943347,Pass
oversampling,select_univariate,robust_scaler,umap,nn,0.4059618668401913,0.40615626511852926,0.40605904271261556,Pass
oversampling,select_univariate,standard_scaler,no_dim_reduction,nn,0.46771022899017894,0.4588896952104499,0.463257979679354,Pass
oversampling,select_univariate,standard_scaler,pca,nn,0.43107153272846477,0.4183599419448476,0.4246206239902192,Pass
oversampling,select_univariate,standard_scaler,umap,nn,0.38516581311360776,0.38102322206095784,0.3830833186142868,Pass
oversampling,select_univariate,log2_transform,no_dim_reduction,nn,0.5505813633054065,0.5268867924528301,0.538473544570135,Pass
oversampling,select_univariate,log2_transform,pca,nn,0.5549883356778433,0.545440251572327,0.5501728707144383,Pass
oversampling,select_univariate,log2_transform,umap,nn,0.4613302693149713,0.4393444605708757,0.4500690240146767,Pass
oversampling,select_l1,no_norm,no_dim_reduction,nn,0.8021736919111634,0.7901427189163038,0.7961127545503817,Pass
oversampling,select_l1,no_norm,pca,nn,0.5026845096916932,0.49823415578132557,0.5004494390005793,Pass
oversampling,select_l1,no_norm,umap,nn,0.3611489630182369,0.36537252056119984,0.3632484651821287,Pass
oversampling,select_l1,min_max_norm,no_dim_reduction,nn,0.896852639338564,0.8910135462022254,0.8939235576583906,Pass
oversampling,select_l1,min_max_norm,pca,nn,0.8729796042562518,0.8642839864537978,0.8686100330360045,Pass
oversampling,select_l1,min_max_norm,umap,nn,0.4438188040709593,0.4221456216739236,0.4327109968609921,Pass
oversampling,select_l1,robust_scaler,no_dim_reduction,nn,0.8455187340154191,0.8367803580067731,0.8411268511123025,Pass
oversampling,select_l1,robust_scaler,pca,nn,0.29338961995234547,0.3537010159651669,0.3207346881280078,Pass
oversampling,select_l1,robust_scaler,umap,nn,0.3717181874461466,0.3932994678277697,0.38220442181070075,Pass
oversampling,select_l1,standard_scaler,no_dim_reduction,nn,0.8950325227488106,0.8890904692791486,0.8920516009564095,Pass
oversampling,select_l1,standard_scaler,pca,nn,0.8822200984496451,0.8750725689404935,0.8786317979324635,Pass
oversampling,select_l1,standard_scaler,umap,nn,0.43850103801413337,0.43191823899371073,0.4351847463375329,Pass
oversampling,select_l1,log2_transform,no_dim_reduction,nn,0.7173283242546702,0.6835994194484761,0.7000578412677194,Pass
oversampling,select_l1,log2_transform,pca,nn,0.8453545078542402,0.8335510401548138,0.8394112821380261,Pass
oversampling,select_l1,log2_transform,umap,nn,0.4722987660209303,0.4652878567972908,0.4687670989787357,Pass
undersampling,var_threshold,no_norm,no_dim_reduction,nn,0.14228571428571427,0.33333333333333337,0.19943932719263113,Pass
undersampling,var_threshold,no_norm,pca,nn,0.35628845591227104,0.34460317460317463,0.3503484066189777,Pass
undersampling,var_threshold,no_norm,umap,nn,0.14228571428571427,0.33333333333333337,0.19943932719263113,Pass
undersampling,var_threshold,min_max_norm,no_dim_reduction,nn,0.396038264329028,0.4023809523809524,0.3991844150161514,Pass
undersampling,var_threshold,min_max_norm,pca,nn,0.39588250877438524,0.39460317460317457,0.39524180644174384,Pass
undersampling,var_threshold,min_max_norm,umap,nn,0.2806624322445429,0.3442857142857143,0.30923546695821763,Pass
undersampling,var_threshold,robust_scaler,no_dim_reduction,nn,0.41238460933083365,0.4066666666666666,0.4095056790112796,Pass
undersampling,var_threshold,robust_scaler,pca,nn,0.26140581582593714,0.3284126984126984,0.2911030674138354,Pass
undersampling,var_threshold,robust_scaler,umap,nn,0.2944671241937424,0.3587301587301587,0.32343746970282844,Pass
undersampling,var_threshold,standard_scaler,no_dim_reduction,nn,0.39316033343846646,0.3873015873015873,0.39020897024764917,Pass
undersampling,var_threshold,standard_scaler,pca,nn,0.3983355615147579,0.39047619047619053,0.3943667223488875,Pass
undersampling,var_threshold,standard_scaler,umap,nn,0.14228571428571427,0.33333333333333337,0.19943932719263113,Pass
undersampling,var_threshold,log2_transform,no_dim_reduction,nn,0.42946325556823817,0.3952380952380952,0.41164050220017706,Pass
undersampling,var_threshold,log2_transform,pca,nn,0.431226392023442,0.4288888888888889,0.430054464183737,Pass
undersampling,var_threshold,log2_transform,umap,nn,0.23088285576687184,0.34238095238095234,0.275788880869003,Pass
undersampling,select_univariate,no_norm,no_dim_reduction,nn,0.4239233938576044,0.3584126984126984,0.3884252024519326,Pass
undersampling,select_univariate,no_norm,pca,nn,0.2479747637642374,0.30936507936507934,0.2752888867292424,Pass
undersampling,select_univariate,no_norm,umap,nn,0.20946011188934407,0.3325396825396825,0.2570251864607666,Pass
undersampling,select_univariate,min_max_norm,no_dim_reduction,nn,0.4566320407963421,0.3512698412698413,0.3970805565622255,Pass
undersampling,select_univariate,min_max_norm,pca,nn,0.4229116329588115,0.3466666666666667,0.38101221451731865,Pass
undersampling,select_univariate,min_max_norm,umap,nn,0.16965565393594995,0.33174603174603173,0.22450100015111296,Pass
undersampling,select_univariate,robust_scaler,no_dim_reduction,nn,0.3652195354051071,0.36476190476190473,0.3649905766375263,Pass
undersampling,select_univariate,robust_scaler,pca,nn,0.28426798378926044,0.3396825396825397,0.30951451133235613,Pass
undersampling,select_univariate,robust_scaler,umap,nn,0.3598743159432381,0.3476190476190476,0.3536405383108057,Pass
undersampling,select_univariate,standard_scaler,no_dim_reduction,nn,0.4709763794026324,0.3861904761904762,0.42439016639324967,Pass
undersampling,select_univariate,standard_scaler,pca,nn,0.44870211087056455,0.38222222222222224,0.4128027332991771,Pass
undersampling,select_univariate,standard_scaler,umap,nn,0.15944513457556933,0.33650793650793653,0.2163694766726065,Pass
undersampling,select_univariate,log2_transform,no_dim_reduction,nn,0.4314712441643681,0.4092063492063492,0.42004395978747966,Pass
undersampling,select_univariate,log2_transform,pca,nn,0.4145222739834809,0.40539682539682537,0.40990876796548625,Pass
undersampling,select_univariate,log2_transform,umap,nn,0.4398805053584465,0.41079365079365077,0.4248397988873282,Pass
undersampling,select_l1,no_norm,no_dim_reduction,nn,0.29609799861973773,0.34444444444444444,0.31844669073855,Pass
undersampling,select_l1,no_norm,pca,nn,0.3769756595431661,0.3604761904761905,0.3685413485661553,Pass
undersampling,select_l1,no_norm,umap,nn,0.14228571428571427,0.33333333333333337,0.19943932719263113,Pass
undersampling,select_l1,min_max_norm,no_dim_reduction,nn,0.5317231733694581,0.5163492063492063,0.5239234310143738,Pass
undersampling,select_l1,min_max_norm,pca,nn,0.4491758672321332,0.43999999999999995,0.44454058834806925,Pass
undersampling,select_l1,min_max_norm,umap,nn,0.14228571428571427,0.33333333333333337,0.19943932719263113,Pass
undersampling,select_l1,robust_scaler,no_dim_reduction,nn,0.4893210837150465,0.4712698412698414,0.48012585473052355,Pass
undersampling,select_l1,robust_scaler,pca,nn,0.29997120938471544,0.33968253968253964,0.3185941843818677,Pass
undersampling,select_l1,robust_scaler,umap,nn,0.3730383969063938,0.3742857142857143,0.37366101468179647,Pass
undersampling,select_l1,standard_scaler,no_dim_reduction,nn,0.5766065446844826,0.5633333333333332,0.5698926638196766,Pass
undersampling,select_l1,standard_scaler,pca,nn,0.4627967507321055,0.45809523809523806,0.46043399288616216,Pass
undersampling,select_l1,standard_scaler,umap,nn,0.14228571428571427,0.33333333333333337,0.19943932719263113,Pass
undersampling,select_l1,log2_transform,no_dim_reduction,nn,0.4310027617231368,0.4215873015873016,0.42624304249103323,Pass
undersampling,select_l1,log2_transform,pca,nn,0.4357139249066494,0.4358730158730159,0.4357934558703772,Pass
undersampling,select_l1,log2_transform,umap,nn,0.1870305584644314,0.33333333333333337,0.23961508656089886,Pass
