sampling,feature_selection,normalization,dim_red,classification,precision_score,recall_score,f1_score,status
oversampling,no_selection,robust_scaler,umap,tree,0.5428221460068594,0.5428221460068594,0.5428221460068594,Pass
oversampling,no_selection,standard_scaler,pca,tree,0.6354891393107954,0.6354891393107954,0.6354891393107954,Pass
oversampling,no_selection,standard_scaler,umap,tree,0.6476155479340193,0.6476155479340193,0.6476155479340193,Pass
oversampling,no_selection,log2_transform,pca,tree,0.6238853503184714,0.6238853503184714,0.6238853503184714,Pass
oversampling,no_selection,log2_transform,umap,tree,0.5747795198432142,0.5747795198432142,0.5747795198432142,Pass
oversampling,var_threshold,no_norm,pca,tree,0.6341785072676792,0.6341785072676792,0.6341785072676792,Pass
oversampling,var_threshold,no_norm,umap,tree,0.5760289073983341,0.5760289073983341,0.5760289073983341,Pass
oversampling,var_threshold,min_max_norm,pca,tree,0.6366813653437858,0.6366813653437858,0.6366813653437858,Pass
oversampling,var_threshold,min_max_norm,umap,tree,0.5983668136534379,0.5983668136534379,0.5983668136534379,Pass
oversampling,var_threshold,robust_scaler,pca,tree,0.4227217050465458,0.4227217050465458,0.42272170504654577,Pass
oversampling,var_threshold,robust_scaler,umap,tree,0.543483586477217,0.543483586477217,0.543483586477217,Pass
oversampling,var_threshold,standard_scaler,pca,tree,0.6335374816266536,0.6335374816266536,0.6335374816266536,Pass
oversampling,var_threshold,standard_scaler,umap,tree,0.6022007186019925,0.6022007186019925,0.6022007186019925,Pass
oversampling,var_threshold,log2_transform,pca,tree,0.6290707169688061,0.6290707169688061,0.6290707169688061,Pass
oversampling,var_threshold,log2_transform,umap,tree,0.6098685284991019,0.6098685284991019,0.6098685284991019,Pass
oversampling,select_univariate,no_norm,pca,tree,0.5019353258206761,0.5019353258206761,0.5019353258206761,Pass
oversampling,select_univariate,no_norm,umap,tree,0.5089825249060917,0.5089825249060917,0.5089825249060917,Pass
oversampling,select_univariate,min_max_norm,pca,tree,0.5371264086232238,0.5371264086232238,0.5371264086232238,Pass
oversampling,select_univariate,min_max_norm,umap,tree,0.5160419728891067,0.5160419728891067,0.5160419728891067,Pass
oversampling,select_univariate,robust_scaler,pca,tree,0.40171076269802386,0.40171076269802386,0.40171076269802386,Pass
oversampling,select_univariate,robust_scaler,umap,tree,0.4585783112853177,0.4585783112853177,0.4585783112853177,Pass
oversampling,select_univariate,standard_scaler,pca,tree,0.5555977462028417,0.5555977462028417,0.5555977462028417,Pass
oversampling,select_univariate,standard_scaler,umap,tree,0.5032827045565899,0.5032827045565899,0.5032827045565899,Pass
oversampling,select_univariate,log2_transform,pca,tree,0.5480034296913278,0.5480034296913278,0.5480034296913278,Pass
oversampling,select_univariate,log2_transform,umap,tree,0.5326351461701779,0.5326351461701779,0.5326351461701779,Pass
oversampling,select_l1,no_norm,pca,tree,0.6169034786869181,0.6169034786869181,0.6169034786869181,Pass
oversampling,select_l1,no_norm,umap,tree,0.5862771517230116,0.5862771517230116,0.5862771517230116,Pass
oversampling,select_l1,min_max_norm,pca,tree,0.652678425608362,0.652678425608362,0.652678425608362,Pass
oversampling,select_l1,min_max_norm,umap,tree,0.5805650824759104,0.5805650824759104,0.5805650824759104,Pass
oversampling,select_l1,robust_scaler,pca,tree,0.544128695084109,0.544128695084109,0.544128695084109,Pass
oversampling,select_l1,robust_scaler,umap,tree,0.5294381838967827,0.5294381838967827,0.5294381838967827,Pass
oversampling,select_l1,standard_scaler,pca,tree,0.6437653111219991,0.6437653111219991,0.6437653111219991,Pass
oversampling,select_l1,standard_scaler,umap,tree,0.5926547444063367,0.5926547444063367,0.5926547444063367,Pass
oversampling,select_l1,log2_transform,pca,tree,0.586905928466438,0.586905928466438,0.586905928466438,Pass
oversampling,select_l1,log2_transform,umap,tree,0.6220398497468562,0.6220398497468562,0.6220398497468562,Pass
undersampling,no_selection,no_norm,pca,tree,0.4406938775510204,0.4406938775510204,0.4406938775510204,Pass
undersampling,no_selection,no_norm,umap,tree,0.4289387755102041,0.4289387755102041,0.4289387755102041,Pass
undersampling,no_selection,min_max_norm,pca,tree,0.3860408163265306,0.3860408163265306,0.38604081632653053,Pass
undersampling,no_selection,min_max_norm,umap,tree,0.40444897959183673,0.40444897959183673,0.40444897959183673,Pass
undersampling,no_selection,robust_scaler,pca,tree,0.4066122448979592,0.4066122448979592,0.4066122448979592,Pass
undersampling,no_selection,robust_scaler,umap,tree,0.4191836734693878,0.4191836734693878,0.4191836734693878,Pass
undersampling,no_selection,standard_scaler,pca,tree,0.410734693877551,0.410734693877551,0.410734693877551,Pass
undersampling,no_selection,standard_scaler,umap,tree,0.3859591836734694,0.3859591836734694,0.3859591836734694,Pass
undersampling,no_selection,log2_transform,pca,tree,0.3982448979591837,0.3982448979591837,0.3982448979591838,Pass
undersampling,no_selection,log2_transform,umap,tree,0.438734693877551,0.438734693877551,0.438734693877551,Pass
undersampling,var_threshold,no_norm,pca,tree,0.442734693877551,0.442734693877551,0.442734693877551,Pass
undersampling,var_threshold,no_norm,umap,tree,0.3963265306122449,0.3963265306122449,0.3963265306122449,Pass
undersampling,var_threshold,min_max_norm,pca,tree,0.3941632653061224,0.3941632653061224,0.3941632653061224,Pass
